,,,"Langley, District municipality [Census subdivision], British Columbia",,,,,,"British Columbia [Province]"
"Topic","Characteristics","Note","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female"
,,,"Counts (unless otherwise specified)",,,,,,
"Income of individuals in 2015","    $50;000 to $59;999",,    8415,,    4890,,    3525,,  293450,,  167870,,  125585,
"Income of individuals in 2015","    $60;000 to $69;999",,    6210,,    3965,,    2240,,  210085,,  128000,,   82080,
"Income of individuals in 2015","    $70;000 to $79;999",,    4620,,    2975,,    1645,,  151775,,   95230,,   56545,
"Income of individuals in 2015","    $80;000 and over",,    9225,,    6925,,    2300,,  301635,,  215590,,   86045,
"Income of individuals in 2015","      $80;000 to $89;999",,    3015,,    2140,,     875,,   94700,,   64330,,   30370,
"Income of individuals in 2015","      $90;000 to $99;999",,    1895,,    1410,,     485,,   59050,,   42050,,   17000,
"Income of individuals in 2015","      $100;000 and over",,    4315,,    3375,,     940,,  147885,,  109215,,   38670,
"Income of individuals in 2015","Total - Employment income groups in 2015 for the population aged 15 years and over in private households - 100% data",33,   94275,,   45750,,   48525,, 3870330,, 1882865,, 1987460,
"Income of individuals in 2015","  Without employment income",,   23245,,    9310,,   13930,, 1095320,,  467570,,  627745,
"Income of individuals in 2015","  With employment income",,   71035,,   36440,,   34600,, 2775010,, 1415295,, 1359715,
"Income of individuals in 2015","  Percentage with employment income",,     75.3,,     79.7,,     71.3,,     71.7,,     75.2,,     68.4,
"Income of individuals in 2015","    Under $5;000 (including loss)",,   10430,,    4555,,    5875,,  441080,,  204275,,  236810,
"Income of individuals in 2015","    $5;000 to $9;999",,    4795,,    1910,,    2885,,  212715,,   90015,,  122705,
"Income of individuals in 2015","    $10;000 to $19;999",,    8400,,    3350,,    5050,,  371875,,  160350,,  211525,
"Income of individuals in 2015","    $20;000 to $29;999",,    6940,,    2810,,    4125,,  309470,,  135945,,  173525,
"Income of individuals in 2015","    $30;000 to $39;999",,    6680,,    2680,,    3995,,  282045,,  126870,,  155180,
"Income of individuals in 2015","    $40;000 to $49;999",,    6280,,    2745,,    3530,,  253810,,  118870,,  134935,
"Income of individuals in 2015","    $50;000 to $59;999",,    5710,,    3020,,    2690,,  203885,,  107605,,   96280,
"Income of individuals in 2015","    $60;000 to $69;999",,    4840,,    2980,,    1860,,  163740,,   98205,,   65535,
"Income of individuals in 2015","    $70;000 to $79;999",,    4050,,    2655,,    1395,,  132340,,   82120,,   50220,
"Income of individuals in 2015","    $80;000 and over",,   12920,,    9735,,    3185,,  404040,,  291050,,  112990,
"Income of individuals in 2015","      $80;000 to $89;999",,    3345,,    2245,,    1100,,  106680,,   67815,,   38860,
"Income of individuals in 2015","      $90;000 to $99;999",,    2460,,    1760,,     700,,   76470,,   51990,,   24480,
"Income of individuals in 2015","      $100;000 and over",,    7115,,    5730,,    1385,,  220890,,  171245,,   49645,
"Income of households in 2015","Total - Income statistics in 2015 for private households by household size - 100% data",34,   41980,,,...,,..., 1881970,,,...,,...
"Income of households in 2015","  Median total income of households in 2015 ($)",,   90594,,,...,,...,   69995,,,...,,...
"Income of households in 2015","  Median after-tax income of households in 2015 ($)",,   77900,,,...,,...,   61280,,,...,,...
"Income of households in 2015","    Total - Income statistics in 2015 for one-person private households - 100% data",,    8455,,,...,,...,  541915,,,...,,...
"Income of households in 2015","      Median total income of one-person households in 2015 ($)",,   42062,,,...,,...,   35701,,,...,,...
"Income of households in 2015","      Median after-tax income of one-person households in 2015 ($)",,   36886,,,...,,...,   31899,,,...,,...
"Income of households in 2015","    Total - Income statistics in 2015 for two-or-more-person private households - 100% data",,   33530,,,...,,..., 1340055,,,...,,...
"Income of households in 2015","      Median total income of two-or-more-person households in 2015 ($)",,  106047,,,...,,...,   88466,,,...,,...
"Income of households in 2015","      Median after-tax income of two-or-more-person households in 2015 ($)",,   90380,,,...,,...,   77108,,,...,,...
"Income of households in 2015","Total - Income statistics in 2015 for private households by household size - 25% sample data",35,   41980,,,...,,..., 1881970,,,...,,...
"Income of households in 2015","  Average total income of households in 2015 ($)",,  107658,,,...,,...,   90354,,,...,,...
"Income of households in 2015","  Average after-tax income of households in 2015 ($)",,   89258,,,...,,...,   75209,,,...,,...
"Income of households in 2015","    Total - Income statistics in 2015 for one-person private households - 25% sample data",,    8500,,,...,,...,  541925,,,...,,...
"Income of households in 2015","      Average total income of one-person households in 2015 ($)",,   51458,,,...,,...,   46696,,,...,,...
"Income of households in 2015","      Average after-tax income of one-person households in 2015 ($)",,   42923,,,...,,...,   39091,,,...,,...
"Income of households in 2015","    Total - Income statistics in 2015 for two-or-more-person private households - 25% sample data",,   33480,,,...,,..., 1340045,,,...,,...
"Income of households in 2015","      Average total income of two-or-more-person households in 2015 ($)",,  121926,,,...,,...,  108010,,,...,,...
"Income of households in 2015","      Average after-tax income of two-or-more-person households in 2015 ($)",,  101022,,,...,,...,   89816,,,...,,...
"Income of households in 2015","Total - Household total income groups in 2015 for private households - 100% data",36,   41980,,,...,,..., 1881965,,,...,,...
"Income of households in 2015","  Under $5;000",,     555,,,...,,...,   43415,,,...,,...
"Income of households in 2015","  $5;000 to $9;999",,     355,,,...,,...,   27140,,,...,,...
"Income of households in 2015","  $10;000 to $14;999",,     555,,,...,,...,   55745,,,...,,...
"Income of households in 2015","  $15;000 to $19;999",,     955,,,...,,...,   77565,,,...,,...
"Income of households in 2015","  $20;000 to $24;999",,    1285,,,...,,...,   78695,,,...,,...
"Income of households in 2015","  $25;000 to $29;999",,    1115,,,...,,...,   72985,,,...,,...
"Income of households in 2015","  $30;000 to $34;999",,    1295,,,...,,...,   78080,,,...,,...
"Income of households in 2015","  $35;000 to $39;999",,    1225,,,...,,...,   78395,,,...,,...
"Income of households in 2015","  $40;000 to $44;999",,    1360,,,...,,...,   76775,,,...,,...
"Income of households in 2015","  $45;000 to $49;999",,    1380,,,...,,...,   75860,,,...,,...
"Income of households in 2015","  $50;000 to $59;999",,    2800,,,...,,...,  143475,,,...,,...
"Income of households in 2015","  $60;000 to $69;999",,    2755,,,...,,...,  132845,,,...,,...
"Income of households in 2015","  $70;000 to $79;999",,    2690,,,...,,...,  122350,,,...,,...
"Income of households in 2015","  $80;000 to $89;999",,    2520,,,...,,...,  111350,,,...,,...
"Income of households in 2015","  $90;000 to $99;999",,    2425,,,...,,...,   99420,,,...,,...
"Income of households in 2015","  $100;000 and over",,   18720,,,...,,...,  607855,,,...,,...
"Income of households in 2015","    $100;000 to $124;999",,    5545,,,...,,...,  198140,,,...,,...
"Income of households in 2015","    $125;000 to $149;999",,    4220,,,...,,...,  138420,,,...,,...
"Income of households in 2015","    $150;000 to $199;999",,    4985,,,...,,...,  149210,,,...,,...
"Income of households in 2015","    $200;000 and over",,    3975,,,...,,...,  122080,,,...,,...
"Income of households in 2015","Total - Household after-tax income groups in 2015 for private households - 100% data",32,   41985,,,...,,..., 1881965,,,...,,...
"Income of households in 2015","  Under $5;000",,     625,,,...,,...,   46350,,,...,,...
"Income of households in 2015","  $5;000 to $9;999",,     360,,,...,,...,   27605,,,...,,...
"Income of households in 2015","  $10;000 to $14;999",,     565,,,...,,...,   56780,,,...,,...
"Income of households in 2015","  $15;000 to $19;999",,     995,,,...,,...,   80315,,,...,,...
"Income of households in 2015","  $20;000 to $24;999",,    1450,,,...,,...,   89795,,,...,,...
"Income of households in 2015","  $25;000 to $29;999",,    1420,,,...,,...,   88035,,,...,,...
"Income of households in 2015","  $30;000 to $34;999",,    1475,,,...,,...,   93640,,,...,,...
"Income of households in 2015","  $35;000 to $39;999",,    1535,,,...,,...,   92220,,,...,,...
