"Census Profile, 2021 Census of Population"
,,,"Burnaby, City (CY) [Census subdivision], British Columbia",,,,,,,,,,,,
,,,"Counts",,,,,,"Rates",,,,,,
"Topic","Characteristic","Note","Total","Total_Flag","Men+","Men+_Flag","Women+","Women+_Flag","Total","Total_Flag","Men+","Men+_Flag","Women+","Women+_Flag",
"Income of individuals in 2019","    Median employment insurance benefits in 2019 among recipients ($)",,  5600,"",  4720,"",  6450,"",  5600,"",  4720,"",  6450,"",
"Income of individuals in 2019","Total - Income statistics in 2019 for the population aged 15 years and over in private households - 25% sample data",24,213475,"",104550,"",108925,"",  100.0,"",  100.0,"",  100.0,"",
"Income of individuals in 2019","  Number of total income recipients aged 15 years and over in private households in 2019 - 25% sample data",,198815,"", 97080,"",101735,"",   93.1,"",   92.9,"",   93.4,"",
"Income of individuals in 2019","    Average total income in 2019 among recipients ($)",, 47760,"", 55200,"", 40720,"", 47760,"", 55200,"", 40720,"",
"Income of individuals in 2019","  Number of after-tax income recipients aged 15 years and over in private households in 2019 - 25% sample data",,199145,"", 97165,"",101980,"",   93.3,"",   92.9,"",   93.6,"",
"Income of individuals in 2019","    Average after-tax income in 2019 among recipients ($)",, 40120,"", 45440,"", 35120,"", 40120,"", 45440,"", 35120,"",
"Income of individuals in 2019","  Number of market income recipients aged 15 years and over in private households in 2019 - 25% sample data",,180600,"", 89485,"", 91115,"",   84.6,"",   85.6,"",   83.6,"",
"Income of individuals in 2019","    Average market income in 2019 among recipients ($)",, 47560,"", 55800,"", 39480,"", 47560,"", 55800,"", 39480,"",
"Income of individuals in 2019","  Number of employment income recipients aged 15 years and over in private households in 2019 - 25% sample data",,148920,"", 75860,"", 73060,"",   69.8,"",   72.6,"",   67.1,"",
"Income of individuals in 2019","    Average employment income in 2019 among recipients ($)",, 48480,"", 55900,"", 40760,"", 48480,"", 55900,"", 40760,"",
"Income of individuals in 2019","  Number of government transfers recipients aged 15 years and over in private households in 2019 - 25% sample data",,136005,"", 59395,"", 76610,"",   63.7,"",   56.8,"",   70.3,"",
"Income of individuals in 2019","    Average government transfers in 2019 among recipients ($)",,  6690,"",  6175,"",  7080,"",  6690,"",  6175,"",  7080,"",
"Income of individuals in 2019","  Number of employment insurance benefits recipients aged 15 years and over in private households in 2019 - 25% sample data",,  9650,"",  4185,"",  5465,"",    4.5,"",    4.0,"",    5.0,"",
"Income of individuals in 2019","    Average employment insurance benefits in 2019 among recipients ($)",,  7430,"",  6100,"",  8440,"",  7430,"",  6100,"",  8440,"",
"Income of individuals in 2019","Total - Employment income statistics in 2019 for the population aged 15 years and over in private households - 25% sample data",25,213475,"",104555,"",108925,"",  100.0,"",  100.0,"",  100.0,"",
"Income of individuals in 2019","  Number of employment income recipients in 2019 who worked full-year full-time in 2020 - 25% sample data",13, 67690,"", 38060,"", 29635,"",   31.7,"",   36.4,"",   27.2,"",
"Income of individuals in 2019","    Median employment income in 2019 for full-year full-time workers in 2020 ($)",14, 60000,"", 65500,"", 54000,"", 60000,"", 65500,"", 54000,"",
"Income of individuals in 2019","    Average employment income in 2019 for full-year full-time workers in 2020 ($)",15, 70800,"", 78400,"", 61100,"", 70800,"", 78400,"", 61100,"",
"Income of individuals in 2019","  Number of employment income recipients in 2019 who worked part-year or part-time in 2020 - 25% sample data",16, 55155,"", 25660,"", 29490,"",   25.8,"",   24.5,"",   27.1,"",
"Income of individuals in 2019","    Median employment income in 2019 of those who worked part-year or part-time in 2020 ($)",, 25200,"", 27600,"", 23600,"", 25200,"", 27600,"", 23600,"",
"Income of individuals in 2019","    Average employment income in 2019 of those who worked part-year or part-time in 2020 ($)",, 34160,"", 37920,"", 30880,"", 34160,"", 37920,"", 30880,"",
"Income of individuals in 2019","Composition of total income in 2019 of the population aged 15 years and over in private households (%) - 25% sample data",,  100.0,"",  100.0,"",  100.0,"",  100.0,"",  100.0,"",  100.0,"",
"Income of individuals in 2019","  Market income (%)",,   90.4,"",   93.2,"",   86.8,"",   90.4,"",   93.2,"",   86.8,"",
"Income of individuals in 2019","    Employment income (%)",,   76.0,"",   79.2,"",   72.0,"",   76.0,"",   79.2,"",   72.0,"",
"Income of individuals in 2019","  Government transfers (%)",,    9.6,"",    6.8,"",   13.1,"",    9.6,"",    6.8,"",   13.1,"",
"Income of individuals in 2019","    Employment insurance benefits (%)",,    0.8,"",    0.5,"",    1.1,"",    0.8,"",    0.5,"",    1.1,"",
"Income of households in 2020","Total - Income statistics for private households - 100% data",26,101135,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","  Median total income of household in 2020 ($)",, 83000,"",,"...",,"...", 83000,"",,"...",,"...",
"Income of households in 2020","  Median after-tax income of household in 2020 ($)",, 73500,"",,"...",,"...", 73500,"",,"...",,"...",
"Income of households in 2020","    Total - Income statistics for one-person private households - 100% data",, 29575,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","      Median total income of one-person households in 2020 ($)",, 42800,"",,"...",,"...", 42800,"",,"...",,"...",
"Income of households in 2020","      Median after-tax income of one-person households in 2020 ($)",, 39200,"",,"...",,"...", 39200,"",,"...",,"...",
"Income of households in 2020","    Total - Income statistics for two-or-more-persons private households - 100% data",, 71565,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","      Median total income of two-or-more-person households in 2020 ($)",,105000,"",,"...",,"...",105000,"",,"...",,"...",
"Income of households in 2020","      Median after-tax income of two-or-more-person households in 2020 ($)",, 93000,"",,"...",,"...", 93000,"",,"...",,"...",
"Income of households in 2020","Total - Income statistics for private households - 25% sample data",27,101135,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","  Average total income of household in 2020 ($)",,105100,"",,"...",,"...",105100,"",,"...",,"...",
"Income of households in 2020","  Average after-tax income of household in 2020 ($)",, 88700,"",,"...",,"...", 88700,"",,"...",,"...",
"Income of households in 2020","    Total - Income statistics for one-person private households - 25% sample data",, 29580,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","      Average total income of one-person households in 2020 ($)",, 52650,"",,"...",,"...", 52650,"",,"...",,"...",
"Income of households in 2020","      Average after-tax income of one-person households in 2020 ($)",, 44880,"",,"...",,"...", 44880,"",,"...",,"...",
"Income of households in 2020","    Total - Income statistics for two-or-more-persons private households - 25% sample data",, 71555,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","      Average total income of two-or-more-person households in 2020 ($)",,126700,"",,"...",,"...",126700,"",,"...",,"...",
"Income of households in 2020","      Average after-tax income of two-or-more-person households in 2020 ($)",,106800,"",,"...",,"...",106800,"",,"...",,"...",
"Income of households in 2020","Total - Household total income groups in 2020 for private households - 100% data",21,101135,"",,"...",,"...",  100.0,"",,"...",,"...",
"Income of households in 2020","  Under $5,000",,  2800,"",,"...",,"...",    2.8,"",,"...",,"...",
"Income of households in 2020","  $5,000 to $9,999",,  1060,"",,"...",,"...",    1.0,"",,"...",,"...",
"Income of households in 2020","  $10,000 to $14,999",,  1185,"",,"...",,"...",    1.2,"",,"...",,"...",
"Income of households in 2020","  $15,000 to $19,999",,  2240,"",,"...",,"...",    2.2,"",,"...",,"...",
"Income of households in 2020","  $20,000 to $24,999",,  4410,"",,"...",,"...",    4.4,"",,"...",,"...",
"Income of households in 2020","  $25,000 to $29,999",,  3110,"",,"...",,"...",    3.1,"",,"...",,"...",
"Income of households in 2020","  $30,000 to $34,999",,  3235,"",,"...",,"...",    3.2,"",,"...",,"...",
"Income of households in 2020","  $35,000 to $39,999",,  3770,"",,"...",,"...",    3.7,"",,"...",,"...",
"Income of households in 2020","  $40,000 to $44,999",,  3560,"",,"...",,"...",    3.5,"",,"...",,"...",
"Income of households in 2020","  $45,000 to $49,999",,  3495,"",,"...",,"...",    3.5,"",,"...",,"...",
"Income of households in 2020","  $50,000 to $59,999",,  6970,"",,"...",,"...",    6.9,"",,"...",,"...",
"Income of households in 2020","  $60,000 to $69,999",,  6545,"",,"...",,"...",    6.5,"",,"...",,"...",
"Income of households in 2020","  $70,000 to $79,999",,  6440,"",,"...",,"...",    6.4,"",,"...",,"...",
"Income of households in 2020","  $80,000 to $89,999",,  6075,"",,"...",,"...",    6.0,"",,"...",,"...",
"Income of households in 2020","  $90,000 to $99,999",,  5375,"",,"...",,"...",    5.3,"",,"...",,"...",
"Income of households in 2020","  $100,000 and over",, 40870,"",,"...",,"...",   40.4,"",,"...",,"...",
"Income of households in 2020","    $100,000 to $124,999",, 11460,"",,"...",,"...",   11.3,"",,"...",,"...",
"Income of households in 2020","    $125,000 to $149,999",,  8430,"",,"...",,"...",    8.3,"",,"...",,"...",
"Income of households in 2020","    $150,000 to $199,999",, 10550,"",,"...",,"...",   10.4,"",,"...",,"...",
"Income of households in 2020","    $200,000 and over",, 10430,"",,"...",,"...",   10.3,"",,"...",,"...",
"Income of households in 2020","Total - Household after-tax income groups in 2020 for private households - 100% data",22,101135,"",,"...",,"...",  100.0,"",,"...",,"...",
"Income of households in 2020","  Under $5,000",,  3015,"",,"...",,"...",    3.0,"",,"...",,"...",
"Income of households in 2020","  $5,000 to $9,999",,  1065,"",,"...",,"...",    1.1,"",,"...",,"...",
"Income of households in 2020","  $10,000 to $14,999",,  1210,"",,"...",,"...",    1.2,"",,"...",,"...",
"Income of households in 2020","  $15,000 to $19,999",,  2315,"",,"...",,"...",    2.3,"",,"...",,"...",
"Income of households in 2020","  $20,000 to $24,999",,  4610,"",,"...",,"...",    4.6,"",,"...",,"...",
"Income of households in 2020","  $25,000 to $29,999",,  3510,"",,"...",,"...",    3.5,"",,"...",,"...",
"Income of households in 2020","  $30,000 to $34,999",,  3625,"",,"...",,"...",    3.6,"",,"...",,"...",
"Income of households in 2020","  $35,000 to $39,999",,  4340,"",,"...",,"...",    4.3,"",,"...",,"...",
"Income of households in 2020","  $40,000 to $44,999",,  4140,"",,"...",,"...",    4.1,"",,"...",,"...",
"Income of households in 2020","  $45,000 to $49,999",,  4130,"",,"...",,"...",    4.1,"",,"...",,"...",
"Income of households in 2020","  $50,000 to $59,999",,  7975,"",,"...",,"...",    7.9,"",,"...",,"...",
"Income of households in 2020","  $60,000 to $69,999",,  7765,"",,"...",,"...",    7.7,"",,"...",,"...",
"Income of households in 2020","  $70,000 to $79,999",,  7295,"",,"...",,"...",    7.2,"",,"...",,"...",
"Income of households in 2020","  $80,000 to $89,999",,  6595,"",,"...",,"...",    6.5,"",,"...",,"...",
"Income of households in 2020","  $90,000 to $99,999",,  5865,"",,"...",,"...",    5.8,"",,"...",,"...",
"Income of households in 2020","  $100,000 and over",, 33670,"",,"...",,"...",   33.3,"",,"...",,"...",
"Income of households in 2020","    $100,000 to $124,999",, 11555,"",,"...",,"...",   11.4,"",,"...",,"...",
"Income of households in 2020","    $125,000 to $149,999",,  7895,"",,"...",,"...",    7.8,"",,"...",,"...",
"Income of households in 2020","    $150,000 and over",, 14220,"",,"...",,"...",   14.1,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for economic families in private households - 100% data",28, 66930,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income of economic family in 2020 ($)",,104000,"",,"...",,"...",104000,"",,"...",,"...",
"Income of economic families in 2020","  Median after-tax income of economic family in 2020 ($)",, 93000,"",,"...",,"...", 93000,"",,"...",,"...",
"Income of economic families in 2020","  Average family size of economic families",,    3.0,"",,"...",,"...",    3.0,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for couple-only economic families in private households - 100% data",, 23850,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income of couple-only economic families in 2020 ($)",, 89000,"",,"...",,"...", 89000,"",,"...",,"...",
"Income of economic families in 2020","  Median after-tax income of couple-only economic families in 2020 ($)",, 79500,"",,"...",,"...", 79500,"",,"...",,"...",
"Income of economic families in 2020","  Average family size of couple-only economic families",,    2.0,"",,"...",,"...",    2.0,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for couple-with-children economic families in private households - 100% data",, 30155,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income of couple-with-children economic families  in 2020 ($)",,131000,"",,"...",,"...",131000,"",,"...",,"...",
"Income of economic families in 2020","  Median after-tax income of couple-with-children economic families in 2020 ($)",,115000,"",,"...",,"...",115000,"",,"...",,"...",
"Income of economic families in 2020","  Average family size of couple-with-children economic families",,    3.9,"",,"...",,"...",    3.9,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for one-parent economic families in private households - 100% data",,  9690,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income of one-parent economic families in 2020 ($)",, 72500,"",,"...",,"...", 72500,"",,"...",,"...",
"Income of economic families in 2020","  Median after-tax income of one-parent economic families in 2020 ($)",, 66500,"",,"...",,"...", 66500,"",,"...",,"...",
"Income of economic families in 2020","  Average family size of one-parent economic families",,    2.6,"",,"...",,"...",    2.6,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for persons aged 15 years and over not in economic families in private households - 100% data",29, 45880,"", 23475,"", 22400,"",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income in 2020 ($)",30, 37600,"", 39600,"", 35600,"", 37600,"", 39600,"", 35600,"",
"Income of economic families in 2020","  Median after-tax income in 2020 ($)",30, 34800,"", 36400,"", 33200,"", 34800,"", 36400,"", 33200,"",
"Income of economic families in 2020","Total - Income statistics for economic families in private households - 25% sample data",31, 66910,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Average total income of economic family in 2020 ($)",,127000,"",,"...",,"...",127000,"",,"...",,"...",
"Income of economic families in 2020","  Average after-tax income of economic family in 2020 ($)",,106600,"",,"...",,"...",106600,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for couple-only economic families in private households - 25% sample data",, 23745,"",,"...",,"...",,"...",,"...",,"...",
