"Census Profile, 2021 Census of Population"
,,,"White Rock, City (CY) [Census subdivision], British Columbia",,,,,,,,,,,,
,,,"Counts",,,,,,"Rates",,,,,,
"Topic","Characteristic","Note","Total","Total_Flag","Men+","Men+_Flag","Women+","Women+_Flag","Total","Total_Flag","Men+","Men+_Flag","Women+","Women+_Flag",
"Ethnic or cultural origin","  Bangladeshi",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Algerian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Brazilian",,    60,"",    25,"",    30,"",    0.3,"",    0.3,"",    0.3,"",
"Ethnic or cultural origin","  Nigerian",,    10,"",     0,"",    10,"",    0.0,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Armenian",,    20,"",     0,"",    15,"",    0.1,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Slovak",,    40,"",    10,"",    25,"",    0.2,"",    0.1,"",    0.2,"",
"Ethnic or cultural origin","  Eastern European, n.o.s.",139,    75,"",    20,"",    60,"",    0.4,"",    0.2,"",    0.5,"",
"Ethnic or cultural origin","  Somali",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Taiwanese",,    85,"",    30,"",    60,"",    0.4,"",    0.3,"",    0.5,"",
"Ethnic or cultural origin","  Iraqi",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Salvadorean",,    45,"",     0,"",    35,"",    0.2,"",    0.0,"",    0.3,"",
"Ethnic or cultural origin","  African Caribbean",,    10,"",     0,"",    10,"",    0.0,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  East or Southeast Asian, n.o.s.",140,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  West or Central Asian or Middle Eastern, n.o.s.",141,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Caribbean, n.o.s.",142,    15,"",    10,"",     0,"",    0.1,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Algonquin",,    10,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  West Indian, n.o.s.",143,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Lithuanian",,    40,"",    25,"",    15,"",    0.2,"",    0.3,"",    0.1,"",
"Ethnic or cultural origin","  South African",,    70,"",    30,"",    40,"",    0.3,"",    0.3,"",    0.4,"",
"Ethnic or cultural origin","  Australian",,   115,"",    40,"",    65,"",    0.6,"",    0.4,"",    0.6,"",
"Ethnic or cultural origin","  Palestinian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Chilean",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Congolese",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Nova Scotian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Ethiopian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Hispanic, n.o.s.",144,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Peruvian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Yoruba",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Cambodian (Khmer)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Berber",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Albanian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Maltese",,    15,"",     0,"",    10,"",    0.1,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Macedonian",,    15,"",    10,"",     0,"",    0.1,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Slovenian",,    30,"",    15,"",    15,"",    0.1,"",    0.2,"",    0.1,"",
"Ethnic or cultural origin","  Western European, n.o.s.",145,    20,"",     0,"",    20,"",    0.1,"",    0.0,"",    0.2,"",
"Ethnic or cultural origin","  New Brunswicker",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Gujarati",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Eritrean",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  African Canadian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Israeli",,    25,"",    10,"",    20,"",    0.1,"",    0.1,"",    0.2,"",
"Ethnic or cultural origin","  Mohawk",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Czechoslovakian, n.o.s.",146,    40,"",    15,"",    20,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Bulgarian",,    30,"",    25,"",     0,"",    0.1,"",    0.3,"",    0.0,"",
"Ethnic or cultural origin","  Albertan",,    15,"",     0,"",    10,"",    0.1,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Ghanaian",,    20,"",    10,"",    10,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Barbadian",,    40,"",    30,"",    10,"",    0.2,"",    0.3,"",    0.1,"",
"Ethnic or cultural origin","  African American",,    40,"",    20,"",    10,"",    0.2,"",    0.2,"",    0.1,"",
"Ethnic or cultural origin","  Yugoslavian, n.o.s.",147,    20,"",    15,"",     0,"",    0.1,"",    0.2,"",    0.0,"",
"Ethnic or cultural origin","  Tunisian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Slavic, n.o.s.",148,    30,"",    10,"",    20,"",    0.1,"",    0.1,"",    0.2,"",
"Ethnic or cultural origin","  Cuban",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Bosnian",,    10,"",    10,"",     0,"",    0.0,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Venezuelan",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Innu/Montagnais, n.o.s.",149,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Latvian",,    15,"",     0,"",    10,"",    0.1,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Bengali",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Cameroonian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Guatemalan",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Indonesian",,    15,"",     0,"",    15,"",    0.1,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Laotian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Ilocano",,    20,"",    15,"",    10,"",    0.1,"",    0.2,"",    0.1,"",
"Ethnic or cultural origin","  Northern Irish",,    55,"",    30,"",    25,"",    0.3,"",    0.3,"",    0.2,"",
"Ethnic or cultural origin","  Celtic, n.o.s.",150,    50,"",    30,"",    30,"",    0.2,"",    0.3,"",    0.3,"",
"Ethnic or cultural origin","  British Columbian",,   120,"",    65,"",    50,"",    0.6,"",    0.7,"",    0.4,"",
"Ethnic or cultural origin","  Ecuadorian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Franco Ontarian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Argentinian",,    20,"",    10,"",    10,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Estonian",,    75,"",    35,"",    35,"",    0.4,"",    0.4,"",    0.3,"",
"Ethnic or cultural origin","  Kurdish",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Fijian",,    10,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Jatt",,    70,"",    30,"",    35,"",    0.3,"",    0.3,"",    0.3,"",
"Ethnic or cultural origin","  North American, n.o.s.",151,    10,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Coptic",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Thai",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Dominican",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Nepali",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Kabyle",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Assyrian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Igbo",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Byelorussian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Dene, n.o.s.",152,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Blackfoot, n.o.s.",153,    10,"",    10,"",     0,"",    0.0,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Abenaki",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Moldovan",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Iroquois (Haudenosaunee), n.o.s.",154,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  New Zealander",,    25,"",    10,"",    15,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Sudanese",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Breton",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Pennsylvania Dutch",,    15,"",     0,"",    10,"",    0.1,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Malaysian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Plains Cree",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  North African, n.o.s.",155,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Huron (Wendat)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Saskatchewanian",,    15,"",     0,"",    15,"",    0.1,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Buddhist",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Gaspesian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Norman",,    10,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Southern or East African, n.o.s.",156,    20,"",     0,"",    20,"",    0.1,"",    0.0,"",    0.2,"",
"Ethnic or cultural origin","  Ivorian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Saulteaux",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Anishinaabe, n.o.s.",157,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Burundian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Tigrinya",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Nicaraguan",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Mauritian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Kenyan",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Oji-Cree",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Vincentian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Jordanian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Manitoban",,    10,"",    10,"",     0,"",    0.0,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Cape Bretoner",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Rwandan",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Grenadian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Malayali",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Chaldean",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Sinhalese",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Mayan",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Honduran",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Cherokee",,    35,"",    20,"",    15,"",    0.2,"",    0.2,"",    0.1,"",
"Ethnic or cultural origin","  Qalipu Mi'kmaq",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Indo-Caribbean",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Flemish",,    15,"",     0,"",     0,"",    0.1,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  United Empire Loyalist",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Senegalese",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Azerbaijani",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Sicilian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Pashtun",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Malay",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Goan",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Bantu, n.o.s.",158,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Tibetan",,    20,"",    10,"",    10,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Zimbabwean",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Burmese",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Mongolian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Azorean",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Atikamekw",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Bamileke",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Indo-Guyanese",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Ugandan",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Oromo",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Tanzanian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Yemeni",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Central African",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Libyan",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Basque",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Uruguayan",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Akan, n.o.s.",159,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Central or West African, n.o.s.",160,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Igorot",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Fulani",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Woodland Cree",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Guinean",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  St. Lucian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Prince Edward Islander",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Maliseet",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Beninese",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Telugu",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Roma",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Costa Rican",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  African Nova Scotian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Malagasy",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Kashmiri",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Singaporean",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Karen",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Edo",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Tajik",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Amhara",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Paraguayan",,    10,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Religion","Total - Religion for the population in private households - 25% sample data",161, 20725,"",  9525,"", 11195,"",  100.0,"",  100.0,"",  100.0,"",
"Religion","  Buddhist",,   160,"",    75,"",    85,"",    0.8,"",    0.8,"",    0.8,"",
"Religion","  Christian",,  8875,"",  3720,"",  5155,"",   42.8,"",   39.1,"",   46.0,"",
"Religion","    Christian, n.o.s.",162,  2155,"",   960,"",  1200,"",   10.4,"",   10.1,"",   10.7,"",
"Religion","    Anabaptist",,    60,"",    35,"",    25,"",    0.3,"",    0.4,"",    0.2,"",
"Religion","    Anglican",,   885,"",   390,"",   495,"",    4.3,"",    4.1,"",    4.4,"",
"Religion","    Baptist",,   300,"",   110,"",   185,"",    1.4,"",    1.2,"",    1.7,"",
"Religion","    Catholic",,  2835,"",  1215,"",  1620,"",   13.7,"",   12.8,"",   14.5,"",
"Religion","    Christian Orthodox",,   265,"",   100,"",   165,"",    1.3,"",    1.0,"",    1.5,"",
"Religion","    Jehovah's Witness",,   130,"",    40,"",    85,"",    0.6,"",    0.4,"",    0.8,"",
"Religion","    Latter Day Saints",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Religion","    Lutheran",,   340,"",   145,"",   200,"",    1.6,"",    1.5,"",    1.8,"",
"Religion","    Methodist and Wesleyan (Holiness)",,    15,"",     0,"",    10,"",    0.1,"",    0.0,"",    0.1,"",
"Religion","    Pentecostal and other Charismatic",,   125,"",    50,"",    85,"",    0.6,"",    0.5,"",    0.8,"",
"Religion","    Presbyterian",,   155,"",    80,"",    75,"",    0.7,"",    0.8,"",    0.7,"",
"Religion","    Reformed",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Religion","    United Church",,  1005,"",   365,"",   640,"",    4.8,"",    3.8,"",    5.7,"",
"Religion","    Other Christian and Christian-related traditions",,   595,"",   230,"",   365,"",    2.9,"",    2.4,"",    3.3,"",
"Religion","  Hindu",,   245,"",   125,"",   125,"",    1.2,"",    1.3,"",    1.1,"",
"Religion","  Jewish",,   115,"",    55,"",    55,"",    0.6,"",    0.6,"",    0.5,"",
"Religion","  Muslim",,   205,"",   110,"",    95,"",    1.0,"",    1.2,"",    0.8,"",
"Religion","  Sikh",,   905,"",   435,"",   465,"",    4.4,"",    4.6,"",    4.2,"",
"Religion","  Traditional (North American Indigenous) spirituality",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Religion","  Other religions and spiritual traditions",,   360,"",   165,"",   200,"",    1.7,"",    1.7,"",    1.8,"",
"Religion","  No religion and secular perspectives",,  9855,"",  4840,"",  5015,"",   47.6,"",   50.8,"",   44.8,"",
"Mobility status 1 year ago","Total - Mobility status 1 year ago - 25% sample data",163, 20620,"",  9465,"", 11150,"",  100.0,"",  100.0,"",  100.0,"",
"Mobility status 1 year ago","  Non-movers",, 17385,"",  7930,"",  9455,"",   84.3,"",   83.8,"",   84.8,"",
"Mobility status 1 year ago","  Movers",,  3235,"",  1540,"",  1695,"",   15.7,"",   16.3,"",   15.2,"",
"Mobility status 1 year ago","    Non-migrants",,  1045,"",   500,"",   545,"",    5.1,"",    5.3,"",    4.9,"",
"Mobility status 1 year ago","    Migrants",,  2185,"",  1040,"",  1150,"",   10.6,"",   11.0,"",   10.3,"",
"Mobility status 1 year ago","      Internal migrants",,  1920,"",   915,"",  1005,"",    9.3,"",    9.7,"",    9.0,"",
"Mobility status 1 year ago","        Intraprovincial migrants",,  1635,"",   775,"",   855,"",    7.9,"",    8.2,"",    7.7,"",
"Mobility status 1 year ago","        Interprovincial migrants",,   285,"",   145,"",   145,"",    1.4,"",    1.5,"",    1.3,"",
"Mobility status 1 year ago","      External migrants",,   270,"",   120,"",   145,"",    1.3,"",    1.3,"",    1.3,"",
"Mobility status 5 years ago","Total - Mobility status 5 years ago - 25% sample data",164, 20210,"",  9250,"", 10965,"",  100.0,"",  100.0,"",  100.0,"",
"Mobility status 5 years ago","  Non-movers",, 10295,"",  4615,"",  5675,"",   50.9,"",   49.9,"",   51.8,"",
"Mobility status 5 years ago","  Movers",,  9920,"",  4630,"",  5290,"",   49.1,"",   50.1,"",   48.2,"",
"Mobility status 5 years ago","    Non-migrants",,  1705,"",   765,"",   940,"",    8.4,"",    8.3,"",    8.6,"",
"Mobility status 5 years ago","    Migrants",,  8215,"",  3865,"",  4350,"",   40.6,"",   41.8,"",   39.7,"",
"Mobility status 5 years ago","      Internal migrants",,  7335,"",  3445,"",  3890,"",   36.3,"",   37.2,"",   35.5,"",
"Mobility status 5 years ago","        Intraprovincial migrants",,  6545,"",  3110,"",  3440,"",   32.4,"",   33.6,"",   31.4,"",
"Mobility status 5 years ago","        Interprovincial migrants",,   785,"",   340,"",   450,"",    3.9,"",    3.7,"",    4.1,"",
"Mobility status 5 years ago","      External migrants",,   880,"",   420,"",   460,"",    4.4,"",    4.5,"",    4.2,"",
"Secondary (high) school diploma or equivalency certificate","Total - Secondary (high) school diploma or equivalency certificate for the population aged 15 years and over in private households - 25% sample data",165, 18745,"",  8500,"", 10250,"",  100.0,"",  100.0,"",  100.0,"",
"Secondary (high) school diploma or equivalency certificate","  No high school diploma or equivalency certificate",,  2300,"",  1145,"",  1160,"",   12.3,"",   13.5,"",   11.3,"",
"Secondary (high) school diploma or equivalency certificate","  With high school diploma or equivalency certificate",166, 16450,"",  7360,"",  9090,"",   87.8,"",   86.6,"",   88.7,"",
"Secondary (high) school diploma or equivalency certificate","Total - Secondary (high) school diploma or equivalency certificate for the population aged 25 to 64 years in private households - 25% sample data",165, 10075,"",  4690,"",  5385,"",  100.0,"",  100.0,"",  100.0,"",
"Secondary (high) school diploma or equivalency certificate","  No high school diploma or equivalency certificate",,   705,"",   425,"",   280,"",    7.0,"",    9.1,"",    5.2,"",
"Secondary (high) school diploma or equivalency certificate","  With high school diploma or equivalency certificate",166,  9365,"",  4265,"",  5105,"",   93.0,"",   90.9,"",   94.8,"",
"Highest certificate, diploma or degree","Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",165, 18750,"",  8500,"", 10250,"",  100.0,"",  100.0,"",  100.0,"",
"Highest certificate, diploma or degree","  No certificate, diploma or degree",,  1825,"",   855,"",   970,"",    9.7,"",   10.1,"",    9.5,"",
"Highest certificate, diploma or degree","  High (secondary) school diploma or equivalency certificate",167,  5675,"",  2525,"",  3150,"",   30.3,"",   29.7,"",   30.7,"",
"Highest certificate, diploma or degree","  Postsecondary certificate, diploma or degree",, 11250,"",  5120,"",  6130,"",   60.0,"",   60.2,"",   59.8,"",
"Highest certificate, diploma or degree","    Postsecondary certificate or diploma below bachelor level",,  5705,"",  2655,"",  3045,"",   30.4,"",   31.2,"",   29.7,"",
"Highest certificate, diploma or degree","      Apprenticeship or trades certificate or diploma",,  1490,"",  1000,"",   495,"",    7.9,"",   11.8,"",    4.8,"",
"Highest certificate, diploma or degree","        Non-apprenticeship trades certificate or diploma",168,   705,"",   335,"",   365,"",    3.8,"",    3.9,"",    3.6,"",
"Highest certificate, diploma or degree","        Apprenticeship certificate",169,   785,"",   660,"",   130,"",    4.2,"",    7.8,"",    1.3,"",
"Highest certificate, diploma or degree","      College, CEGEP or other non-university certificate or diploma",170,  3450,"",  1360,"",  2085,"",   18.4,"",   16.0,"",   20.3,"",
"Highest certificate, diploma or degree","      University certificate or diploma below bachelor level",,   770,"",   305,"",   465,"",    4.1,"",    3.6,"",    4.5,"",
"Highest certificate, diploma or degree","    Bachelor's degree or higher",,  5540,"",  2455,"",  3085,"",   29.5,"",   28.9,"",   30.1,"",
