,,,"North Vancouver, District municipality [Census subdivision], British Columbia",,,,,,"British Columbia [Province]"
"Topic","Characteristics","Note","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female"
,,,"Counts (unless otherwise specified)",,,,,,
"Household characteristics","Total - Private households by age of primary household maintainers - 25% sample data",140,   31110,,,...,,..., 1881970,,,...,,...
"Household characteristics","  15 to 24 years",,     345,,,...,,...,   58620,,,...,,...
"Household characteristics","  25 to 34 years",,    2100,,,...,,...,  253950,,,...,,...
"Household characteristics","  35 to 44 years",,    5015,,,...,,...,  304185,,,...,,...
"Household characteristics","  45 to 54 years",,    7510,,,...,,...,  378545,,,...,,...
"Household characteristics","  55 to 64 years",,    7255,,,...,,...,  390185,,,...,,...
"Household characteristics","  65 to 74 years",,    4940,,,...,,...,  288165,,,...,,...
"Household characteristics","  75 to 84 years",,    2800,,,...,,...,  152225,,,...,,...
"Household characteristics","  85 years and over",,    1150,,,...,,...,   56085,,,...,,...
"Household characteristics","Total -  Owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio - 25% sample data",141,   31050,,,...,,..., 1832420,,,...,,...
"Household characteristics","  Spending less than 30% of income on shelter costs",,   22790,,,...,,..., 1320210,,,...,,...
"Household characteristics","  Spending 30% or more of income on shelter costs",,    8260,,,...,,...,  512210,,,...,,...
"Household characteristics","    30% to less than 100%",,    6705,,,...,,...,  420705,,,...,,...
"Household characteristics","Total - Owner households in non-farm; non-reserve private dwellings - 25% sample data",,   24460,,,...,,..., 1242600,,,...,,...
"Household characteristics","  % of owner households with a mortgage",142, 55.6,,,...,,..., 58.6,,,...,,...
"Household characteristics","  % of owner households spending 30% or more of its income on shelter costs",141, 21.9,,,...,,..., 20.7,,,...,,...
"Household characteristics","  Median monthly shelter costs for owned dwellings ($)",143,    1501,,,...,,...,    1149,,,...,,...
"Household characteristics","  Average monthly shelter costs for owned dwellings ($)",143,    1974,,,...,,...,    1387,,,...,,...
"Household characteristics","  Median value of dwellings ($)",144, 1301201,,,...,,...,  500874,,,...,,...
"Household characteristics","  Average value of dwellings ($)",144, 1377571,,,...,,...,  720689,,,...,,...
"Household characteristics","Total - Tenant households in non-farm; non-reserve private dwellings - 25% sample data",,    6650,,,...,,...,  592825,,,...,,...
"Household characteristics","  % of tenant households in subsidized housing",145, 14.3,,,...,,..., 12.5,,,...,,...
"Household characteristics","  % of tenant households spending 30% or more of its income on shelter costs",141, 43.8,,,...,,..., 43.3,,,...,,...
"Household characteristics","  Median monthly shelter costs for rented dwellings ($)",143,    1428,,,...,,...,    1036,,,...,,...
"Household characteristics","  Average monthly shelter costs for rented dwellings ($)",143,    1565,,,...,,...,    1149,,,...,,...
" Highest certificate; diploma or degree","Total - Highest certificate; diploma or degree for the population aged 15 years and over in private households - 25% sample data",146,   70160,,   33735,,   36430,, 3870375,, 1882770,, 1987605,
" Highest certificate; diploma or degree","  No certificate; diploma or degree",,    6385,,    3130,,    3250,,  601640,,  305320,,  296315,
" Highest certificate; diploma or degree","  Secondary (high) school diploma or equivalency certificate",147,   16755,,    7790,,    8965,, 1138565,,  549580,,  588985,
" Highest certificate; diploma or degree","  Postsecondary certificate; diploma or degree",,   47025,,   22815,,   24215,, 2130175,, 1027870,, 1102310,
" Highest certificate; diploma or degree","    Apprenticeship or trades certificate or diploma",,    4025,,    2925,,    1100,,  338980,,  250270,,   88720,
" Highest certificate; diploma or degree","      Trades certificate or diploma other than Certificate of Apprenticeship or Certificate of Qualification",148,    1695,,     980,,     720,,  142935,,   83055,,   59880,
" Highest certificate; diploma or degree","      Certificate of Apprenticeship or Certificate of Qualification",149,    2325,,    1945,,     380,,  196045,,  167210,,   28840,
" Highest certificate; diploma or degree","    College; CEGEP or other non-university certificate or diploma",,   12300,,    5260,,    7035,,  700945,,  280300,,  420645,
" Highest certificate; diploma or degree","    University certificate or diploma below bachelor level",,    2775,,    1140,,    1635,,  138010,,   54420,,   83585,
" Highest certificate; diploma or degree","    University certificate; diploma or degree at bachelor level or above",,   27930,,   13485,,   14440,,  952240,,  442880,,  509360,
" Highest certificate; diploma or degree","      Bachelor's degree",,   17565,,    8325,,    9240,,  622670,,  281020,,  341655,
" Highest certificate; diploma or degree","      University certificate or diploma above bachelor level",,    2330,,     900,,    1430,,   69005,,   28575,,   40430,
" Highest certificate; diploma or degree","      Degree in medicine; dentistry; veterinary medicine or optometry",,     835,,     440,,     395,,   29110,,   16690,,   12420,
" Highest certificate; diploma or degree","      Master's degree",,    6090,,    3130,,    2960,,  195825,,   94360,,  101465,
" Highest certificate; diploma or degree","      Earned doctorate",150,    1100,,     685,,     415,,   35625,,   22240,,   13390,
" Highest certificate; diploma or degree","Total - Highest certificate; diploma or degree for the population aged 25 to 64 years in private households - 25% sample data",146,   45025,,   21445,,   23580,, 2532975,, 1227040,, 1305940,
" Highest certificate; diploma or degree","  No certificate; diploma or degree",,    1205,,     645,,     550,,  244000,,  134410,,  109585,
" Highest certificate; diploma or degree","  Secondary (high) school diploma or equivalency certificate",147,    8170,,    3935,,    4235,,  671010,,  330835,,  340175,
" Highest certificate; diploma or degree","  Postsecondary certificate; diploma or degree",,   35655,,   16860,,   18790,, 1617965,,  761790,,  856175,
" Highest certificate; diploma or degree","    Apprenticeship or trades certificate or diploma",,    2765,,    2085,,     680,,  231445,,  172290,,   59155,
" Highest certificate; diploma or degree","      Trades certificate or diploma other than Certificate of Apprenticeship or Certificate of Qualification",148,    1160,,     720,,     440,,   97350,,   56920,,   40435,
" Highest certificate; diploma or degree","      Certificate of Apprenticeship or Certificate of Qualification",149,    1605,,    1365,,     240,,  134095,,  115370,,   18725,
" Highest certificate; diploma or degree","    College; CEGEP or other non-university certificate or diploma",,    8925,,    3915,,    5010,,  528805,,  210880,,  317925,
" Highest certificate; diploma or degree","    University certificate or diploma below bachelor level",,    1935,,     775,,    1160,,   99695,,   39205,,   60490,
" Highest certificate; diploma or degree","    University certificate; diploma or degree at bachelor level or above",,   22035,,   10090,,   11945,,  758015,,  339415,,  418605,
" Highest certificate; diploma or degree","      Bachelor's degree",,   13775,,    6240,,    7530,,  497845,,  219005,,  278840,
" Highest certificate; diploma or degree","      University certificate or diploma above bachelor level",,    1790,,     645,,    1145,,   52955,,   20995,,   31965,
" Highest certificate; diploma or degree","      Degree in medicine; dentistry; veterinary medicine or optometry",,     715,,     355,,     360,,   22440,,   11665,,   10775,
" Highest certificate; diploma or degree","      Master's degree",,    4915,,    2360,,    2560,,  159740,,   73335,,   86405,
" Highest certificate; diploma or degree","      Earned doctorate",150,     845,,     495,,     350,,   25030,,   14420,,   10615,
"Major field of study - Classification of Instructional Programs (CIP) 2016","Total - Major field of study - Classification of Instructional Programs (CIP) 2016 for the population aged 15 years and over in private households - 25% sample data",151,   70160,,   33740,,   36425,, 3870380,, 1882770,, 1987610,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  No postsecondary certificate; diploma or degree",152,   23140,,   10925,,   12215,, 1740205,,  854900,,  885300,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Education",,    3250,,     675,,    2575,,  144100,,   34915,,  109185,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    13. Education",,    3250,,     675,,    2580,,  144100,,   34910,,  109185,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Visual and performing arts; and communications technologies",,    2385,,    1070,,    1315,,   98735,,   44465,,   54275,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    10. Communications technologies/technicians and support services",,     385,,     310,,      75,,   16970,,   12880,,    4090,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    50. Visual and performing arts",,    2000,,     760,,    1240,,   81765,,   31580,,   50185,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Humanities",,    2970,,    1020,,    1950,,  124600,,   49025,,   75575,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    16. Aboriginal and foreign languages; literatures and linguistics",,     350,,      85,,     270,,   15235,,    3675,,   11555,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    23. English language and literature/letters",,     985,,     255,,     720,,   34710,,   10845,,   23865,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    24. Liberal arts and sciences; general studies and humanities",,     795,,     285,,     510,,   35720,,   13670,,   22050,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30A Interdisciplinary humanities",153,      20,,      10,,      15,,     585,,     210,,     375,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    38. Philosophy and religious studies",,     125,,     100,,      30,,    6710,,    4050,,    2660,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    39. Theology and religious vocations",,     180,,     100,,      80,,   12275,,    7400,,    4880,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    54. History",,     390,,     175,,     215,,   15780,,    8475,,    7300,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    55. French language and literature/letters",,     125,,      15,,     110,,    3580,,     705,,    2880,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Social and behavioural sciences and law",,    6805,,    2580,,    4225,,  245990,,   87960,,  158025,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    05. Area; ethnic; cultural; gender; and group studies",,     105,,      25,,      80,,    4120,,    1060,,    3060,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    09. Communication; journalism and related programs",,     725,,     260,,     470,,   23180,,    8505,,   14680,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    19. Family and consumer sciences/human sciences",,     740,,      45,,     695,,   38070,,    3285,,   34785,
