,,,"Coquitlam, City [Census subdivision], British Columbia",,,,,,"British Columbia [Province]"
"Topic","Characteristics","Note","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female"
,,,"Counts (unless otherwise specified)",,,,,,
"Knowledge of languages","        Creole languages; n.i.e.",,      25,,      20,,      10,,    1055,,     540,,     515,
"Knowledge of languages","      Dravidian languages",,     290,,     120,,     165,,   10390,,    5485,,    4905,
"Knowledge of languages","        Kannada",,      25,,      10,,      15,,     510,,     250,,     265,
"Knowledge of languages","        Malayalam",,      80,,      35,,      50,,    3350,,    1795,,    1550,
"Knowledge of languages","        Tamil",,     170,,      80,,      90,,    5445,,    2830,,    2610,
"Knowledge of languages","        Telugu",,      30,,      10,,      20,,    1720,,     970,,     750,
"Knowledge of languages","        Dravidian languages; n.i.e.",,       0,,       0,,       0,,      85,,      30,,      55,
"Knowledge of languages","      Hmong-Mien languages",,      10,,       0,,       0,,     165,,      85,,      80,
"Knowledge of languages","      Indo-European languages",,   28230,,   13775,,   14460,,  764815,,  371760,,  393060,
"Knowledge of languages","        Albanian",,      30,,      10,,      20,,    1640,,     840,,     795,
"Knowledge of languages","        Armenian",,      55,,      25,,      30,,    1680,,     845,,     835,
"Knowledge of languages","        Balto-Slavic languages",,    5715,,    2865,,    2855,,   94050,,   44710,,   49340,
"Knowledge of languages","          Baltic languages",,      40,,      15,,      25,,    1030,,     515,,     520,
"Knowledge of languages","            Latvian",,      10,,       0,,       0,,     555,,     290,,     265,
"Knowledge of languages","            Lithuanian",,      30,,      10,,      15,,     475,,     220,,     250,
"Knowledge of languages","          Slavic languages",,    5705,,    2865,,    2840,,   93235,,   44305,,   48940,
"Knowledge of languages","            Belarusan",,      25,,       0,,      20,,     245,,     115,,     125,
"Knowledge of languages","            Bosnian",,     110,,      60,,      45,,    2075,,    1020,,    1050,
"Knowledge of languages","            Bulgarian",,     215,,     120,,      90,,    2430,,    1105,,    1325,
"Knowledge of languages","            Croatian",,     825,,     425,,     400,,   10685,,    5255,,    5430,
"Knowledge of languages","            Czech",,     280,,     135,,     150,,    7480,,    3665,,    3815,
"Knowledge of languages","            Macedonian",,      20,,      15,,      10,,     400,,     220,,     185,
"Knowledge of languages","            Polish",,    1135,,     585,,     550,,   19175,,    8980,,   10190,
"Knowledge of languages","            Russian",,    2350,,    1125,,    1225,,   33990,,   15850,,   18135,
"Knowledge of languages","            Serbian",,     585,,     310,,     270,,    9110,,    4625,,    4485,
"Knowledge of languages","            Serbo-Croatian",,      35,,      20,,      15,,    1525,,     770,,     750,
"Knowledge of languages","            Slovak",,     230,,     115,,     115,,    4270,,    2045,,    2225,
"Knowledge of languages","            Slovene (Slovenian)",,      45,,      20,,      25,,    1375,,     610,,     760,
"Knowledge of languages","            Ukrainian",,     455,,     185,,     270,,   10740,,    4835,,    5905,
"Knowledge of languages","            Slavic languages; n.i.e.",,      15,,       0,,      10,,     420,,     215,,     205,
"Knowledge of languages","        Celtic languages",,      10,,      10,,       0,,    1855,,     990,,     865,
"Knowledge of languages","          Scottish Gaelic",,      10,,      10,,       0,,     660,,     395,,     265,
"Knowledge of languages","          Welsh",,       0,,       0,,       0,,     345,,     145,,     195,
"Knowledge of languages","          Celtic languages; n.i.e.",,       0,,       0,,       0,,     860,,     450,,     410,
"Knowledge of languages","        Germanic languages",,    2360,,    1145,,    1215,,  136685,,   65350,,   71335,
"Knowledge of languages","          Afrikaans",,     325,,     175,,     150,,    7670,,    3875,,    3800,
"Knowledge of languages","          Danish",,     170,,      75,,      95,,    5510,,    2490,,    3020,
"Knowledge of languages","          Dutch",,     295,,     140,,     155,,   24060,,   11520,,   12550,
"Knowledge of languages","          Frisian",,       0,,       0,,       0,,     465,,     230,,     240,
"Knowledge of languages","          German",,    1470,,     705,,     765,,   95005,,   45840,,   49165,
"Knowledge of languages","          Icelandic",,      20,,      10,,      15,,     405,,     210,,     195,
"Knowledge of languages","          Norwegian",,      55,,      40,,      20,,    2845,,    1425,,    1415,
"Knowledge of languages","          Swedish",,      90,,      40,,      50,,    4825,,    2125,,    2695,
"Knowledge of languages","          Vlaams (Flemish)",,       0,,       0,,       0,,     545,,     270,,     275,
"Knowledge of languages","          Yiddish",,       0,,       0,,       0,,     505,,     225,,     280,
"Knowledge of languages","          Germanic languages; n.i.e.",,       0,,       0,,       0,,     155,,      95,,      60,
"Knowledge of languages","        Greek",,     300,,     160,,     135,,    9095,,    4725,,    4370,
"Knowledge of languages","        Indo-Iranian languages",,   12595,,    6290,,    6310,,  363205,,  181340,,  181865,
"Knowledge of languages","          Indo-Aryan languages",,    4350,,    2145,,    2205,,  311955,,  155465,,  156490,
"Knowledge of languages","            Bengali",,      85,,      45,,      45,,    3670,,    1885,,    1785,
"Knowledge of languages","            Gujarati",,     880,,     420,,     460,,   11500,,    5455,,    6050,
"Knowledge of languages","            Hindi",,    1790,,     885,,     905,,   81330,,   39950,,   41380,
"Knowledge of languages","            Kashmiri",,       0,,       0,,       0,,      60,,      30,,      25,
"Knowledge of languages","            Konkani",,      20,,      10,,      10,,     415,,     215,,     200,
"Knowledge of languages","            Marathi",,     150,,      80,,      70,,    1475,,     780,,     695,
"Knowledge of languages","            Nepali",,     165,,      90,,      75,,    1485,,     725,,     760,
"Knowledge of languages","            Oriya (Odia)",,       0,,       0,,       0,,      70,,      40,,      30,
"Knowledge of languages","            Punjabi (Panjabi)",,    1680,,     830,,     845,,  244485,,  122450,,  122035,
"Knowledge of languages","            Sindhi",,     245,,     105,,     140,,    3300,,    1415,,    1885,
"Knowledge of languages","            Sinhala (Sinhalese)",,     110,,      65,,      40,,    2430,,    1265,,    1170,
"Knowledge of languages","            Urdu",,     410,,     205,,     210,,   16750,,    8840,,    7915,
"Knowledge of languages","          Iranian languages",,    8290,,    4170,,    4120,,   52300,,   26435,,   25870,
"Knowledge of languages","            Kurdish",,     315,,     150,,     160,,    2225,,    1185,,    1040,
"Knowledge of languages","            Pashto",,      85,,      50,,      35,,    1660,,     940,,     725,
"Knowledge of languages","            Persian (Farsi)",,    8105,,    4090,,    4015,,   49835,,   25135,,   24690,
"Knowledge of languages","          Indo-Iranian languages; n.i.e.",,     100,,      45,,      55,,     935,,     490,,     450,
"Knowledge of languages","        Italic (Romance) languages",,    7955,,    3700,,    4255,,  177685,,   83505,,   94185,
"Knowledge of languages","          Catalan",,       0,,      10,,       0,,     395,,     210,,     180,
"Knowledge of languages","          Italian",,    2150,,    1055,,    1095,,   37475,,   18075,,   19400,
"Knowledge of languages","          Portuguese",,     850,,     375,,     475,,   23260,,   11060,,   12200,
"Knowledge of languages","          Romanian",,    1130,,     555,,     575,,   10045,,    4945,,    5105,
"Knowledge of languages","          Spanish",,    4185,,    1885,,    2300,,  115115,,   53215,,   61900,
"Knowledge of languages","          Italic (Romance) languages; n.i.e.",,      30,,      20,,      10,,     380,,     245,,     140,
"Knowledge of languages","      Japanese",,    1435,,     640,,     795,,   36990,,   15955,,   21040,
"Knowledge of languages","      Kartvelian languages",,      10,,       0,,       0,,     115,,      55,,      60,
"Knowledge of languages","        Georgian",,      10,,      10,,      10,,     115,,      55,,      55,
"Knowledge of languages","      Korean",,    9595,,    4645,,    4950,,   57490,,   26310,,   31180,
"Knowledge of languages","      Mongolic languages",,       0,,      10,,       0,,     370,,     170,,     200,
"Knowledge of languages","        Mongolian",,      10,,       0,,       0,,     370,,     165,,     195,
"Knowledge of languages","      Niger-Congo languages",,     325,,     190,,     130,,    8025,,    4130,,    3895,
"Knowledge of languages","        Akan (Twi)",,      40,,      20,,      20,,     630,,     350,,     280,
"Knowledge of languages","        Bamanankan",,       0,,       0,,       0,,      30,,      20,,      15,
"Knowledge of languages","        Edo",,       0,,      10,,       0,,     145,,      80,,      60,
"Knowledge of languages","        Ewe",,      10,,      10,,       0,,     135,,      90,,      45,
"Knowledge of languages","        Fulah (Pular; Pulaar; Fulfulde)",,       0,,       0,,       0,,     105,,      30,,      70,
"Knowledge of languages","        Ga",,       0,,       0,,       0,,     150,,      95,,      50,
"Knowledge of languages","        Ganda",,      10,,       0,,       0,,     165,,      80,,      85,
"Knowledge of languages","        Igbo",,      10,,       0,,       0,,     425,,     240,,     185,
"Knowledge of languages","        Lingala",,      20,,      10,,      15,,     280,,     125,,     150,
"Knowledge of languages","        Rundi (Kirundi)",,      15,,       0,,      10,,     125,,      45,,      75,
"Knowledge of languages","        Kinyarwanda (Rwanda)",,      15,,      10,,      15,,     290,,     125,,     165,
"Knowledge of languages","        Shona",,      25,,      10,,      15,,     415,,     220,,     195,
"Knowledge of languages","        Swahili",,     145,,      80,,      60,,    3365,,    1785,,    1575,
"Knowledge of languages","        Wolof",,       0,,       0,,       0,,      50,,      25,,      30,
"Knowledge of languages","        Yoruba",,      10,,      10,,       0,,     885,,     455,,     435,
"Knowledge of languages","        Niger-Congo languages; n.i.e.",,      65,,      45,,      25,,    1835,,     840,,    1000,
"Knowledge of languages","      Nilo-Saharan languages",,      15,,      10,,      10,,     405,,     210,,     200,
"Knowledge of languages","        Dinka",,       0,,       0,,       0,,      85,,      50,,      35,
"Knowledge of languages","        Nilo-Saharan languages; n.i.e.",,      15,,      10,,       0,,     325,,     155,,     165,
"Knowledge of languages","      Sign languages",,     140,,      60,,      85,,    7545,,    2865,,    4680,
"Knowledge of languages","        American Sign Language",,     100,,      40,,      65,,    3860,,    1280,,    2575,
"Knowledge of languages","        Quebec Sign Language",,       0,,       0,,       0,,      10,,       0,,       0,
"Knowledge of languages","        Sign languages; n.i.e.",,      40,,      20,,      20,,    3780,,    1615,,    2160,
"Knowledge of languages","      Sino-Tibetan languages",,   26625,,   12505,,   14110,,  457595,,  211220,,  246375,
"Knowledge of languages","        Chinese languages",,   26575,,   12480,,   14095,,  454885,,  209850,,  245030,
