,,,"Richmond, City [Census subdivision], British Columbia",,,,,,"British Columbia [Province]"
"Topic","Characteristics","Note","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female"
,,,"Counts (unless otherwise specified)",,,,,,
"Household characteristics","  1991 to 2000",,   15420,,,...,,...,  331865,,,...,,...
"Household characteristics","  2001 to 2005",,    6020,,,...,,...,  125335,,,...,,...
"Household characteristics","  2006 to 2010",,    7850,,,...,,...,  171945,,,...,,...
"Household characteristics","  2011 to 2016",137,    8445,,,...,,...,  136210,,,...,,...
"Household characteristics","Total - Occupied private dwellings by dwelling condition - 25% sample data",138,   73460,,,...,,..., 1881970,,,...,,...
"Household characteristics","  Only regular maintenance or minor repairs needed",,   69500,,,...,,..., 1763105,,,...,,...
"Household characteristics","  Major repairs needed",,    3960,,,...,,...,  118865,,,...,,...
"Household characteristics","Total - Private households by number of household maintainers - 25% sample data",139,   73455,,,...,,..., 1881970,,,...,,...
"Household characteristics","  1 household maintainer",,   42735,,,...,,..., 1091500,,,...,,...
"Household characteristics","  2 household maintainers",,   27120,,,...,,...,  725675,,,...,,...
"Household characteristics","  3 or more household maintainers",,    3600,,,...,,...,   64790,,,...,,...
"Household characteristics","Total - Private households by age of primary household maintainers - 25% sample data",140,   73455,,,...,,..., 1881970,,,...,,...
"Household characteristics","  15 to 24 years",,    2080,,,...,,...,   58620,,,...,,...
"Household characteristics","  25 to 34 years",,    8385,,,...,,...,  253950,,,...,,...
"Household characteristics","  35 to 44 years",,   11380,,,...,,...,  304185,,,...,,...
"Household characteristics","  45 to 54 years",,   17135,,,...,,...,  378545,,,...,,...
"Household characteristics","  55 to 64 years",,   16355,,,...,,...,  390185,,,...,,...
"Household characteristics","  65 to 74 years",,   10635,,,...,,...,  288165,,,...,,...
"Household characteristics","  75 to 84 years",,    5460,,,...,,...,  152225,,,...,,...
"Household characteristics","  85 years and over",,    2030,,,...,,...,   56085,,,...,,...
"Household characteristics","Total -  Owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio - 25% sample data",141,   73185,,,...,,..., 1832420,,,...,,...
"Household characteristics","  Spending less than 30% of income on shelter costs",,   46920,,,...,,..., 1320210,,,...,,...
"Household characteristics","  Spending 30% or more of income on shelter costs",,   26265,,,...,,...,  512210,,,...,,...
"Household characteristics","    30% to less than 100%",,   19015,,,...,,...,  420705,,,...,,...
"Household characteristics","Total - Owner households in non-farm; non-reserve private dwellings - 25% sample data",,   54475,,,...,,..., 1242600,,,...,,...
"Household characteristics","  % of owner households with a mortgage",142, 57.0,,,...,,..., 58.6,,,...,,...
"Household characteristics","  % of owner households spending 30% or more of its income on shelter costs",141, 32.0,,,...,,..., 20.7,,,...,,...
"Household characteristics","  Median monthly shelter costs for owned dwellings ($)",143,    1203,,,...,,...,    1149,,,...,,...
"Household characteristics","  Average monthly shelter costs for owned dwellings ($)",143,    1488,,,...,,...,    1387,,,...,,...
"Household characteristics","  Median value of dwellings ($)",144,  752395,,,...,,...,  500874,,,...,,...
"Household characteristics","  Average value of dwellings ($)",144,  967385,,,...,,...,  720689,,,...,,...
"Household characteristics","Total - Tenant households in non-farm; non-reserve private dwellings - 25% sample data",,   18895,,,...,,...,  592825,,,...,,...
"Household characteristics","  % of tenant households in subsidized housing",145, 15.4,,,...,,..., 12.5,,,...,,...
"Household characteristics","  % of tenant households spending 30% or more of its income on shelter costs",141, 47.1,,,...,,..., 43.3,,,...,,...
"Household characteristics","  Median monthly shelter costs for rented dwellings ($)",143,    1275,,,...,,...,    1036,,,...,,...
"Household characteristics","  Average monthly shelter costs for rented dwellings ($)",143,    1334,,,...,,...,    1149,,,...,,...
" Highest certificate; diploma or degree","Total - Highest certificate; diploma or degree for the population aged 15 years and over in private households - 25% sample data",146,  169440,,   80085,,   89360,, 3870375,, 1882770,, 1987605,
" Highest certificate; diploma or degree","  No certificate; diploma or degree",,   22470,,   10155,,   12315,,  601640,,  305320,,  296315,
" Highest certificate; diploma or degree","  Secondary (high) school diploma or equivalency certificate",147,   50715,,   23830,,   26880,, 1138565,,  549580,,  588985,
" Highest certificate; diploma or degree","  Postsecondary certificate; diploma or degree",,   96260,,   46095,,   50165,, 2130175,, 1027870,, 1102310,
" Highest certificate; diploma or degree","    Apprenticeship or trades certificate or diploma",,    7655,,    5120,,    2530,,  338980,,  250270,,   88720,
" Highest certificate; diploma or degree","      Trades certificate or diploma other than Certificate of Apprenticeship or Certificate of Qualification",148,    3890,,    2235,,    1655,,  142935,,   83055,,   59880,
" Highest certificate; diploma or degree","      Certificate of Apprenticeship or Certificate of Qualification",149,    3770,,    2885,,     880,,  196045,,  167210,,   28840,
" Highest certificate; diploma or degree","    College; CEGEP or other non-university certificate or diploma",,   25065,,   10770,,   14290,,  700945,,  280300,,  420645,
" Highest certificate; diploma or degree","    University certificate or diploma below bachelor level",,    7510,,    3405,,    4100,,  138010,,   54420,,   83585,
" Highest certificate; diploma or degree","    University certificate; diploma or degree at bachelor level or above",,   56030,,   26795,,   29235,,  952240,,  442880,,  509360,
" Highest certificate; diploma or degree","      Bachelor's degree",,   39835,,   18350,,   21485,,  622670,,  281020,,  341655,
" Highest certificate; diploma or degree","      University certificate or diploma above bachelor level",,    3540,,    1680,,    1865,,   69005,,   28575,,   40430,
" Highest certificate; diploma or degree","      Degree in medicine; dentistry; veterinary medicine or optometry",,    1300,,     675,,     625,,   29110,,   16690,,   12420,
" Highest certificate; diploma or degree","      Master's degree",,    9920,,    5065,,    4855,,  195825,,   94360,,  101465,
" Highest certificate; diploma or degree","      Earned doctorate",150,    1435,,    1030,,     405,,   35625,,   22240,,   13390,
" Highest certificate; diploma or degree","Total - Highest certificate; diploma or degree for the population aged 25 to 64 years in private households - 25% sample data",146,  111745,,   51890,,   59855,, 2532975,, 1227040,, 1305940,
" Highest certificate; diploma or degree","  No certificate; diploma or degree",,    8180,,    3665,,    4515,,  244000,,  134410,,  109585,
" Highest certificate; diploma or degree","  Secondary (high) school diploma or equivalency certificate",147,   28080,,   12945,,   15135,,  671010,,  330835,,  340175,
" Highest certificate; diploma or degree","  Postsecondary certificate; diploma or degree",,   75485,,   35275,,   40210,, 1617965,,  761790,,  856175,
" Highest certificate; diploma or degree","    Apprenticeship or trades certificate or diploma",,    5135,,    3395,,    1735,,  231445,,  172290,,   59155,
" Highest certificate; diploma or degree","      Trades certificate or diploma other than Certificate of Apprenticeship or Certificate of Qualification",148,    2610,,    1500,,    1115,,   97350,,   56920,,   40435,
" Highest certificate; diploma or degree","      Certificate of Apprenticeship or Certificate of Qualification",149,    2520,,    1895,,     630,,  134095,,  115370,,   18725,
" Highest certificate; diploma or degree","    College; CEGEP or other non-university certificate or diploma",,   18770,,    8015,,   10760,,  528805,,  210880,,  317925,
" Highest certificate; diploma or degree","    University certificate or diploma below bachelor level",,    5730,,    2530,,    3200,,   99695,,   39205,,   60490,
" Highest certificate; diploma or degree","    University certificate; diploma or degree at bachelor level or above",,   45850,,   21335,,   24515,,  758015,,  339415,,  418605,
" Highest certificate; diploma or degree","      Bachelor's degree",,   32355,,   14615,,   17745,,  497845,,  219005,,  278840,
" Highest certificate; diploma or degree","      University certificate or diploma above bachelor level",,    2775,,    1290,,    1490,,   52955,,   20995,,   31965,
" Highest certificate; diploma or degree","      Degree in medicine; dentistry; veterinary medicine or optometry",,     955,,     460,,     495,,   22440,,   11665,,   10775,
" Highest certificate; diploma or degree","      Master's degree",,    8675,,    4245,,    4430,,  159740,,   73335,,   86405,
" Highest certificate; diploma or degree","      Earned doctorate",150,    1085,,     730,,     355,,   25030,,   14420,,   10615,
"Major field of study - Classification of Instructional Programs (CIP) 2016","Total - Major field of study - Classification of Instructional Programs (CIP) 2016 for the population aged 15 years and over in private households - 25% sample data",151,  169445,,   80085,,   89360,, 3870380,, 1882770,, 1987610,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  No postsecondary certificate; diploma or degree",152,   73185,,   33985,,   39195,, 1740205,,  854900,,  885300,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Education",,    5115,,    1120,,    3995,,  144100,,   34915,,  109185,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    13. Education",,    5115,,    1115,,    4000,,  144100,,   34910,,  109185,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Visual and performing arts; and communications technologies",,    4025,,    1670,,    2355,,   98735,,   44465,,   54275,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    10. Communications technologies/technicians and support services",,     645,,     475,,     170,,   16970,,   12880,,    4090,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    50. Visual and performing arts",,    3385,,    1195,,    2185,,   81765,,   31580,,   50185,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Humanities",,    6305,,    2310,,    3990,,  124600,,   49025,,   75575,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    16. Aboriginal and foreign languages; literatures and linguistics",,    1335,,     350,,     985,,   15235,,    3675,,   11555,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    23. English language and literature/letters",,    1595,,     490,,    1110,,   34710,,   10845,,   23865,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    24. Liberal arts and sciences; general studies and humanities",,    2010,,     760,,    1250,,   35720,,   13670,,   22050,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30A Interdisciplinary humanities",153,      10,,       0,,       0,,     585,,     210,,     375,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    38. Philosophy and religious studies",,     245,,     165,,      75,,    6710,,    4050,,    2660,
